Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,SE_CCGT-H2,MIDAT_CCGT-H2,NE_CCGT-H2,SE_OCGT-H2,MIDAT_OCGT-H2,NE_OCGT-H2,SE_Large_SMR_Non_CCS,MIDAT_Large_SMR_Non_CCS,NE_Large_SMR_Non_CCS,SE_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct,SE_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct,NE_ATR_wCCS_94pct,SE_Solvent_DAC,MIDAT_Solvent_DAC,NE_Solvent_DAC,SE_Sorbent_DAC,MIDAT_Sorbent_DAC,NE_Sorbent_DAC,SE_BECCS_Electricity_Herb,MIDAT_BECCS_Electricity_Herb,NE_BECCS_Electricity_Herb,SE_BECCS_Electricity_Wood,MIDAT_BECCS_Electricity_Wood,NE_BECCS_Electricity_Wood,SE_BECCS_H2_Herb,MIDAT_BECCS_H2_Herb,NE_BECCS_H2_Herb,SE_BECCS_H2_Wood,MIDAT_BECCS_H2_Wood,NE_BECCS_H2_Wood,SE_Bio_Gasoline_Herb,MIDAT_Bio_Gasoline_Herb,NE_Bio_Gasoline_Herb,SE_Bio_Gasoline_Wood,MIDAT_Bio_Gasoline_Wood,NE_Bio_Gasoline_Wood,SE_Bio_FT_Herb,MIDAT_Bio_FT_Herb,NE_Bio_FT_Herb,SE_Bio_FT_Wood,MIDAT_Bio_FT_Wood,NE_Bio_FT_Wood,SE_BECCS_FT_Herb,MIDAT_BECCS_FT_Herb,NE_BECCS_FT_Herb,SE_BECCS_FT_Wood,MIDAT_BECCS_FT_Wood,NE_BECCS_FT_Wood,SE_Bio_NaturalGas_Herb,MIDAT_Bio_NaturalGas_Herb,NE_Bio_NaturalGas_Herb,SE_Bio_NaturalGas_Wood,MIDAT_Bio_NaturalGas_Wood,NE_Bio_NaturalGas_Wood,SE_BECCS_NaturalGas_Herb,MIDAT_BECCS_NaturalGas_Herb,NE_BECCS_NaturalGas_Herb,SE_BECCS_NaturalGas_Wood,MIDAT_BECCS_NaturalGas_Wood,NE_BECCS_NaturalGas_Wood,SE_Synthetic_NaturalGas,MIDAT_Synthetic_NaturalGas,NE_Synthetic_NaturalGas,SE_Synthetic_FT,MIDAT_Synthetic_FT,NE_Synthetic_FT
95,0.249490884,0.515655764,0.249490884,0,0.605087482,0.509650394,0.605087482,0,0.327742991,0.327742991,0,0.206161737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611004457,0.386088679,0.779059341,0.742126898,0.517281085,0.603187997,0.719885417,0.782979888,0.156560057,0.222648681,0.280237439,0.772615656,0.380275065,0.395598489,0.684008061,0.613226667,0.65290804,0.645874367,0.612798619,0.374314344,0.644730622,0.441501899,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
96,0.249490884,0.541383301,0.249490884,0,0.605087482,0.517185535,0.605087482,0,0.327742991,0.327742991,0,0.195074111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614523474,0.389265735,0.776642519,0.780146572,0.51192102,0.591766732,0.70363473,0.78576795,0.093562483,0.21711122,0.15016638,0.785550062,0.439861105,0.431068218,0.715255274,0.523005971,0.61769893,0.661947082,0.609273282,0.400417592,0.637830223,0.381720938,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
97,0.249490884,0.570702786,0.249490884,0,0.605087482,0.529559788,0.605087482,0,0.327742991,0.327742991,0,0.144636422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620520899,0.37991352,0.770559995,0.79745994,0.50611983,0.574204346,0.671722149,0.778541789,0.052775805,0.250799028,0.066916479,0.792004867,0.509309441,0.464599333,0.739692319,0.452473707,0.534957545,0.679042616,0.580894826,0.44893694,0.510486935,0.311281574,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
98,0.249490884,0.593827505,0.249490884,0,0.605087482,0.540790846,0.605087482,0,0.327742991,0.327742991,0,0.19323951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623982019,0.364976513,0.762626534,0.801201684,0.493825714,0.541586684,0.63398091,0.770232395,0.046438524,0.302600833,0.017480619,0.796601847,0.567166413,0.481332115,0.7542798,0.390539687,0.443290241,0.676754502,0.549485666,0.506706081,0.470443378,0.255165472,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
99,0.249490884,0.616909597,0.249490884,0,0.605087482,0.539722401,0.605087482,0,0.327742991,0.327742991,0,0.108387619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615070864,0.33663097,0.754304411,0.800716989,0.45672576,0.4955478,0.600370081,0.761283055,0.021218623,0.338314503,0.008815351,0.801357476,0.621643377,0.504087885,0.762323103,0.238184551,0.342087442,0.665742525,0.473698732,0.558310541,0.324637656,0.216017626,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
100,0.249490884,0.637616396,0.249490884,0,0.605087482,0.528355897,0.605087482,0,0.327742991,0.327742991,0,0.099528164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601361817,0.320922689,0.741923186,0.794880475,0.408325828,0.450802044,0.577235031,0.755330073,0.037505724,0.396014587,0.017181993,0.804313185,0.66890377,0.521227738,0.761577801,0.110310614,0.260957691,0.638098733,0.386730567,0.587241499,0.111049787,0.245474904,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
101,0.249490884,0.649342654,0.249490884,0,0.605087482,0.515139638,0.605087482,0,0.327742991,0.327742991,0,0.171494812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584830228,0.304846375,0.724754357,0.787773978,0.362609591,0.415557181,0.566567972,0.750685961,0.114382825,0.4434611,0.066788664,0.805008718,0.693492945,0.522914008,0.761719433,0.084964984,0.202098275,0.580492314,0.318995978,0.617505038,0.060423734,0.27411164,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
102,0.249490884,0.665910299,0.249490884,0,0.605087482,0.503444535,0.605087482,0.002315408,0.327742991,0.327742991,0,0.10925848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006121286,0.007220738,0.003090958,0.003814749,0,0.010453093,0,0.562988028,0.280472414,0.712144303,0.782356258,0.33026193,0.392606776,0.564145877,0.743153196,0.267550565,0.489525183,0.20309902,0.798937926,0.710510539,0.548542347,0.757921488,0.162195219,0.204527239,0.5036942,0.252182457,0.641884367,0.059748468,0.352233853,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
103,0.249490884,0.687060248,0.249490884,0.083768801,0.605087482,0.505696669,0.605087482,0.104759511,0.327742991,0.327742991,0.039712862,0.042510614,0.021569894,0.114508789,0.032141581,0.005528643,0.010031778,0.070216156,0.042048605,0.010799604,0.111766346,0.118100578,0.116735838,0.01640189,0.146112704,0.08233853,0.048614947,0.173044198,0.214278637,0.079785342,0.132561281,0.095363148,0.238210411,0.084073693,0.54688269,0.259447895,0.693155718,0.779102904,0.311583691,0.378255062,0.560296746,0.728952871,0.420398527,0.569477272,0.337484253,0.788543899,0.734732749,0.5808388,0.75372041,0.273167987,0.271305996,0.422114487,0.220448847,0.68210564,0.146089462,0.437403363,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
104,0.249490884,0.670614959,0.249490884,0.427285052,0.605087482,0.480754527,0.605087482,0.383865226,0.327742991,0.327742991,0.287454797,0.021176236,0.273435281,0.548326061,0.280010042,0.094764139,0.225207927,0.397019318,0.286859778,0.14830204,0.540531373,0.545960838,0.566325501,0.18625052,0.615356812,0.430609928,0.353632642,0.4011955,0.610654348,0.298364427,0.446687466,0.407576579,0.639541676,0.363914222,0.51862298,0.214727805,0.592350602,0.777359447,0.29791097,0.283206206,0.435387242,0.713222353,0.411925493,0.570730832,0.370550916,0.78210908,0.737766136,0.518172134,0.750153533,0.289644442,0.292753332,0.296643452,0.202116796,0.705869648,0.191154895,0.501042173,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
105,0.249490884,0.592340407,0.249490884,0.596548552,0.605087482,0.428828197,0.605087482,0.554428251,0.327742991,0.327742991,0.52851998,0.015793733,0.538793597,0.733560544,0.511143009,0.347949455,0.530591037,0.627724251,0.548310991,0.356988005,0.748967547,0.680961294,0.817834414,0.275426606,0.764837116,0.653122957,0.597824312,0.594278562,0.745552178,0.491539764,0.513722668,0.617865804,0.779671938,0.420512357,0.336679788,0.114360119,0.289863252,0.756130772,0.309496857,0.098179656,0.1715828,0.650516461,0.305357899,0.459650996,0.237757934,0.768272594,0.695064495,0.335307731,0.709457561,0.205138079,0.247504051,0.170596865,0.18955328,0.68985703,0.098269478,0.531493726,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
106,0.249490884,0.561776443,0.249490884,0.606215623,0.605087482,0.403362805,0.605087482,0.56227324,0.327742991,0.327742991,0.622062846,0.001028145,0.643863462,0.751379704,0.580639437,0.5764974,0.605536641,0.662892076,0.643223221,0.513891638,0.776239957,0.681007937,0.793408508,0.32395227,0.714325271,0.674578833,0.653110554,0.709623179,0.706391246,0.56914028,0.557143399,0.552929878,0.690981475,0.388457155,0.206407595,0.07761786,0.162042453,0.667319371,0.306674636,0.062167136,0.051519953,0.547927546,0.415912697,0.515709372,0.309016341,0.732678982,0.632885709,0.345215938,0.584626142,0.225662447,0.29214224,0.118034047,0.195670429,0.660722187,0.154360426,0.533999245,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
107,0.249490884,0.551964257,0.249490884,0.607924464,0.605087482,0.393507628,0.605087482,0.534049897,0.327742991,0.327742991,0.644190763,0,0.702359625,0.699788081,0.616745954,0.637661641,0.591219849,0.654489022,0.644607172,0.60706823,0.728611433,0.68645188,0.737756542,0.456501231,0.653323088,0.657636609,0.6099199,0.718538355,0.654535432,0.582768601,0.555181872,0.477698694,0.618338092,0.358897712,0.166556988,0.082878886,0.149419995,0.6020598,0.212283386,0.08954509,0.068963565,0.496360924,0.506092515,0.580493772,0.346647717,0.697380518,0.574214818,0.390520643,0.550560408,0.32319845,0.383094947,0.094262109,0.224329111,0.629976582,0.269991893,0.534714387,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
108,0.249490884,0.553758759,0.249490884,0.611468834,0.605087482,0.403253213,0.605087482,0.523376322,0.327742991,0.327742991,0.63619944,0.001330586,0.712807168,0.603790129,0.613203131,0.651221852,0.577843478,0.656606122,0.626430437,0.6245122,0.726757632,0.704127133,0.719449932,0.548642602,0.633173936,0.652425539,0.528805948,0.710662506,0.619083941,0.593884447,0.591518475,0.43545065,0.659929762,0.348678384,0.151864228,0.096470953,0.134949407,0.587788039,0.201060545,0.129234073,0.074669651,0.476626696,0.558067723,0.621362135,0.428467176,0.669613755,0.546699854,0.438499483,0.533891584,0.436199612,0.482045839,0.097878988,0.265397677,0.617781946,0.447811881,0.541542355,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
109,0.249490884,0.550952006,0.249490884,0.623699525,0.605087482,0.417765689,0.605087482,0.506522848,0.327742991,0.327742991,0.634058633,0,0.717779148,0.577963721,0.593129016,0.656648682,0.55925142,0.68111282,0.613933783,0.626456608,0.753747497,0.744666308,0.747141467,0.596484103,0.625302818,0.683784124,0.471779885,0.760138949,0.649881619,0.605678958,0.574542518,0.394215219,0.712877733,0.248666967,0.152176556,0.107474842,0.118351249,0.590840636,0.211557885,0.165091326,0.06739117,0.480539268,0.676710548,0.631524231,0.491303422,0.628654154,0.535461895,0.478595113,0.516434053,0.505001324,0.574945104,0.121515199,0.302491471,0.605559341,0.588019928,0.560183417,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
110,0.249490884,0.549080248,0.249490884,0.638980445,0.605087482,0.438397472,0.605087482,0.439839858,0.327742991,0.327742991,0.639662832,0.005577713,0.73430813,0.623040496,0.571323001,0.6622384,0.554739744,0.709114228,0.613005936,0.59407791,0.800623221,0.789052071,0.79391373,0.636631376,0.589405979,0.745049364,0.445471479,0.756280181,0.619452564,0.587163742,0.408926934,0.295080545,0.741969446,0.19343831,0.15812391,0.114966862,0.109819971,0.593986431,0.227229719,0.194702304,0.065464961,0.491590074,0.700053721,0.627173978,0.549131321,0.61529504,0.530637858,0.492994388,0.498387013,0.540045318,0.62628626,0.158130312,0.328685017,0.610071082,0.638256472,0.569376825,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
111,0.249490884,0.556317398,0.249490884,0.630650494,0.605087482,0.466987035,0.605087482,0.336338889,0.327742991,0.327742991,0.625761485,0.054980654,0.732919854,0.649097621,0.534627294,0.647138637,0.518358854,0.715941052,0.597848298,0.54711096,0.803293898,0.790032829,0.790218796,0.595686308,0.53382599,0.77611771,0.508975292,0.453785897,0.393151769,0.451842081,0.193525721,0.266739283,0.491530649,0.252336358,0.174017304,0.121667405,0.114976712,0.613693791,0.260612775,0.215468467,0.078144405,0.509254521,0.666042581,0.604333989,0.535216549,0.649710225,0.541861667,0.49551974,0.471488894,0.526911458,0.643283978,0.19455672,0.372874726,0.634579907,0.645505836,0.59929402,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
112,0.249490884,0.569435909,0.249490884,0.451501051,0.605087482,0.541681847,0.605087482,0.166526892,0.327742991,0.327742991,0.54197644,0.032662716,0.680948426,0.572631867,0.482927143,0.542868275,0.472765965,0.568223641,0.487087757,0.49637952,0.491595106,0.507448292,0.454589042,0.460145205,0.329845151,0.57618678,0.429468063,0.144321969,0.093153521,0.120466908,0.08476912,0.231297136,0.126928617,0.233740261,0.18870277,0.126034939,0.123827066,0.62524869,0.299904063,0.219035462,0.103927145,0.535891872,0.550332678,0.564460063,0.53346632,0.687572177,0.611285632,0.455918406,0.47167827,0.599204517,0.692865595,0.309337132,0.497306381,0.677890364,0.679053048,0.649760581,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
113,0.249490884,0.656127987,0.249490884,0.096054278,0.605087482,0.638898777,0.605087482,0.010307753,0.327742991,0.327742991,0.236916075,0.019825142,0.368663296,0.241221092,0.218508283,0.211367541,0.344165033,0.143929311,0.152111115,0.256295147,0.051575832,0.068377433,0.040668617,0.139458882,0.042721667,0.117328382,0.119092471,0.008320749,0.003092211,0,0.004166143,0.022318465,0.003838824,0.009489098,0.192886856,0.143590984,0.131759706,0.618509883,0.335880787,0.216428034,0.142146292,0.526418443,0.711954271,0.710613381,0.728847599,0.735102519,0.689636621,0.55729398,0.566762257,0.731589862,0.760673996,0.491469886,0.613451481,0.718715552,0.775009071,0.694503415,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
114,0.249490884,0.730274397,0.249490884,0,0.605087482,0.682830685,0.605087482,0,0.327742991,0.327742991,0.017589778,0.030104458,0.030817387,0.007592624,0.008909688,0.010812926,0.066983926,0,0.001071966,0.023518944,0,0,0,0.001112259,0,0,0,0,0,0,0,0,0,0,0.270629575,0.190985143,0.200749587,0.751033699,0.419200803,0.299851152,0.191616125,0.675884106,0.801827592,0.784009014,0.79352474,0.769347859,0.727722078,0.688449562,0.683093346,0.757439171,0.782131648,0.593437734,0.630376539,0.734404618,0.799540273,0.710855411,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
