Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3,Demand_NG_z1,Demand_NG_z2,Demand_NG_z3,Demand_Gasoline_z1,Demand_Gasoline_z2,Demand_Gasoline_z3,Demand_JetFuel_z1,Demand_JetFuel_z2,Demand_JetFuel_z3,Demand_Diesel_z1,Demand_Diesel_z2,Demand_Diesel_z3,Demand_Zero
188,138551.7292,85541.34417,46183.16629,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
189,129899.9376,82532.73653,44592.00988,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
190,117022.6179,73392.68853,39290.46694,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
191,103034.6974,65170.52082,34428.82028,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
192,90971.41473,58225.22659,30542.07893,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
193,79547.66054,51497.16402,26709.82924,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
194,73417.66899,49791.94641,26036.11419,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
195,70883.76431,49266.71491,25979.64102,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
196,69427.17261,49548.1982,26128.25463,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
197,71122.83096,52147.83916,27429.11912,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
198,78432.0162,59452.12658,31513.0212,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
199,91543.35898,67677.35389,36063.57002,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
200,103014.523,72845.01995,39152.75165,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
201,114630.9427,79232.44694,42742.26578,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
202,123293.8302,81382.32656,43944.05453,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
203,130332.6785,83233.38516,44561.2964,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
204,137560.1574,85762.6553,45785.87257,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
