time,MA_battery_discharge_edge,MA_battery_charge_edge,CT_battery_discharge_edge,CT_battery_charge_edge,ME_battery_discharge_edge,ME_battery_charge_edge,MA_natural_gas_combined_cycle_elec_edge,MA_natural_gas_combined_cycle_fuel_edge,MA_natural_gas_combined_cycle_co2_edge,CT_natural_gas_combined_cycle_elec_edge,CT_natural_gas_combined_cycle_fuel_edge,CT_natural_gas_combined_cycle_co2_edge,ME_natural_gas_combined_cycle_elec_edge,ME_natural_gas_combined_cycle_fuel_edge,ME_natural_gas_combined_cycle_co2_edge,MA_to_CT_transmission_edge,MA_to_ME_transmission_edge,MA_solar_pv_edge,CT_onshore_wind_edge,CT_solar_pv_edge,ME_onshore_wind_edge
519,870.9198332228244,0.0,593.8260209738869,0.0,432.5425853119404,0.0,2487.9428829491644,5417.5405352396365,980.8361528137701,6184.368230305412,12904.711031450848,2336.375157496037,0.12639704199722648,0.4674866522481817,0.0846376333504652,-4351.175834747767,540.6974772196548,3192.203786880644,53.93521733190909,463.0463661365589,442.26032591696844
520,719.8786438382722,0.0,0.0,0.0,-0.0,0.0,2487.9428829491644,5417.5405352396365,980.8361528137701,6184.368230305412,12904.711031450848,2336.375157496037,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5168.1200989518875,336.9046113719815,2350.561029166783,1535.5736292618558,397.17823938461925,1077.5904632715205
521,750.1421266943089,0.0,0.0,0.0,-0.0,0.0,2487.942882949164,5417.540535239636,980.83615281377,6184.368230305412,12904.711031450848,2336.375157496037,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5593.314343866203,-1247.1709237501636,822.7718438637744,2297.3417333049715,197.60438025581885,2721.0445267081664
522,0.0,0.0,-1.1368683772161603e-13,0.0,-0.0,0.0,2487.9428829491635,5417.540535239635,980.8361528137699,5050.808596296134,10539.350663333746,1908.1308373306467,0.08089410687822496,0.2991914574388363,0.054168085344297734,-5900.0,-3276.0485115616466,-0.0,4141.191403703866,-0.0,4846.9676174547685
523,-0.0,0.0,0.0,0.0,0.0,-0.0,1782.2198262999996,3880.8158410143355,702.6148589972414,2262.196061704274,4720.447648916618,854.6287160022849,-0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,6930.803938295726,-0.0,5572.0
524,0.0,0.0,0.0,0.0,0.0,0.0,1571.2198263,3421.3595324432363,619.4311051972415,5987.989431179085,12494.934064579742,2262.1857608347395,0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,3145.0105688209146,-0.0,5544.0
525,0.0,0.0,0.0,0.0,0.0,0.0,1156.2198262999996,2517.6895416517355,455.82324819724136,3677.962177357391,7674.678692452141,1389.4870326897521,0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,5337.037822642609,-0.0,5487.0
526,0.0,0.0,0.0,0.0,0.0,0.0,473.21982629999957,1030.4447134334357,186.5601967972414,4162.388407094118,8685.5144444654,1572.4970616285468,0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,4657.611592905882,-0.0,5393.0
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2247.1204521675263,4688.989886789619,848.9333436871036,0.0,-0.0,-0.0,-5605.596950358813,-4000.0,-0.0,6059.476498191287,-0.0,5289.0
528,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1835.059184750059,3829.1556425707554,693.2618712410075,-0.0,-0.0,-0.0,-4820.941103405104,-4000.0,-0.0,5464.8819186550445,-0.0,5184.0
529,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,616.5820256813831,1286.6007605455782,232.93679705249784,0.0,-0.0,-0.0,-4257.001352755792,-4000.0,-0.0,5961.419327074409,-0.0,5108.0
530,0.0,870.9198332228242,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-5802.4998697028195,-3041.6037967653338,-0.0,8041.4998697028195,-0.0,4110.603796765334
531,0.0,870.9198332228244,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-5212.693341143553,-3518.525610684341,-0.0,7419.693341143553,-0.0,4572.525610684341
532,0.0,870.9198332228244,0.0,633.368602495652,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-4990.221609174182,-3748.785127088694,-0.0,7832.590211669834,-0.0,4803.785127088694
533,0.0,870.9198332228244,0.0,638.6439972464012,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5433.394046795558,-3547.1024569052424,-0.0,8349.03804404196,-0.0,4634.102456905242
534,0.0,299.16054581942717,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5145.090579845239,-4000.0,-0.0,7630.090579845239,-0.0,5186.0
535,0.0,0.0,-0.0,0.0,0.0,-0.0,503.7479975077831,1558.2764967748128,282.1232096326382,2833.7964392160575,8508.51096591019,1540.4508942189168,-0.0,-0.0,-0.0,-5678.749151919628,-4000.0,-0.0,5709.952712703571,-0.0,5368.0
536,870.9198332228244,0.0,638.6439972464012,0.0,0.0,-0.0,1399.2999930771748,3405.8335453747077,616.620152639365,4828.278547399366,10309.738059381601,1866.559880614582,-0.0,-0.0,-0.0,-4646.575563188785,-4000.0,-0.0,2258.653018543017,-0.0,5469.0
537,243.19411080637565,0.0,0.0,0.0,0.0,-0.0,1399.2999930771748,3047.0009924303527,551.6541522107744,4722.056419356581,9853.354667238957,1783.9324729107486,-0.0,-0.0,-0.0,-4612.105255756862,-4000.0,822.7718438637744,2871.073308250248,144.9755281500332,5492.0
538,0.0,870.9198332228244,0.0,141.6125556940524,0.0,-0.0,654.8723967601181,1425.9964644574059,258.1741432346426,1631.9581490209862,3405.3516130130547,616.5328996358211,0.0,-0.0,0.0,-4946.639106807705,-4000.0,2441.896252201202,6274.232752960997,333.06076051977436,5504.0
539,0.0,0.0,0.0,0.0,0.0,386.28969605964323,654.8723967601178,1425.9964644574052,258.17414323464243,2869.572675159452,5987.83978858441,1084.0878261449989,0.0,-0.0,0.0,-3901.268726365395,-4000.0,2689.482641914338,3877.0424315309237,330.6536196750191,5902.289696059644
540,0.0,0.0,0.0,0.0,83.72662263802886,0.0,654.8723967601178,1425.9964644574052,258.17414323464243,3685.113902449092,7689.601954173932,1392.1888628873157,0.0,-0.0,-0.0,-3716.1720787559007,-4000.0,2856.301520349103,2758.910169322443,442.1480069843654,5430.273377361971
541,0.0,0.0,0.0,0.0,243.22897610685322,0.0,654.8723967601178,1425.9964644574052,258.17414323464243,1767.8573389033377,3688.927834468647,667.8738740637431,0.0,-0.0,0.0,-3942.5765863762585,-4000.0,2525.6831096955866,5028.707148918817,286.01209855410326,5255.771023893147
542,0.0,524.2891597556609,0.0,95.45801386068342,0.0,-0.0,654.8723967601178,1425.9964644574052,258.17414323464243,1106.4994936297785,2308.8948927340657,418.02134549981184,-0.0,0.0,0.0,-4960.709261172892,-4000.0,1969.3685693950347,6767.446929330558,301.2208520732388,5489.0
543,0.0,35.77599425145729,0.0,0.0,0.0,-0.0,654.8723967601178,1425.9964644574052,258.17414323464243,1106.4994936297785,2308.8948927340657,418.02134549981184,0.0,-0.0,-0.0,-4520.886442060601,-4000.0,1797.2658350822448,6287.777385078246,211.60956335257674,5473.0
544,0.0,0.0,0.0,0.0,0.0,-0.0,654.8723967601178,1425.9964644574052,258.17414323464243,2336.506510759554,4875.508737772316,882.7022524816219,-0.0,0.0,-0.0,-5310.52203368884,-4000.0,986.571376082526,5823.021565213835,236.99395771545048,5474.0
545,870.9198332228244,0.0,638.6439972464004,0.0,0.0,0.0,1399.2999930771748,3047.0009924303527,551.6541522107744,3273.6671409165046,6831.049978503154,1236.7495428988518,0.0,-0.0,-0.0,-4969.766170760574,-4000.0,200.7865233649211,4264.541412881966,19.913619715702673,5540.0
546,870.9198332228243,0.0,0.0,0.0,0.0,0.0,1399.2999930771753,3047.000992430354,551.6541522107747,2740.722764073158,5718.973057646779,1035.409979015459,-0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,6591.277235926842,-0.0,5639.0
547,770.9198332228243,0.0,0.0,0.0,0.0,0.0,1399.2999930771753,3047.000992430354,551.6541522107747,2079.9839580651906,4340.231844111763,785.7913155623658,0.0,-0.0,0.0,-5900.0,-4000.0,-0.0,7224.016041934809,-0.0,5625.0
548,786.1079228345064,0.0,0.0,0.0,0.0,0.0,1006.1119034654931,2190.8268302165798,396.64533115224145,1406.8192656882466,2935.561955742105,531.4783112904188,0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,7789.180734311753,-0.0,5574.0
549,0.0,0.0,0.0,0.0,0.0,0.0,1248.2198262999998,2718.0212022609358,492.0929417972414,883.18805529371,1842.9185028381648,333.6571424828559,0.0,-0.0,0.0,-5900.0,-4000.0,-0.0,8156.81194470629,-0.0,5499.0
550,-2.091837814077735e-13,0.0,0.0,0.0,0.0,0.0,448.2198262999998,976.0067621809361,176.70430179724144,1027.697485689563,2144.4614205835314,388.2509555657001,-0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,7784.302514310437,-0.0,5390.0
551,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,566.9165062639413,1182.965408891017,214.17379953523684,0.0,-0.0,-0.0,-5338.3077328158715,-4000.0,-0.0,7396.39122655193,-0.0,5253.0
552,0.0,208.0447694323484,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-5896.975782456551,-2722.136667320257,-0.0,8262.975782456551,-0.0,3852.136667320257
553,0.0,870.9198332228246,0.0,208.80274567785727,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-5900.0,-2805.666409875558,-0.0,8309.802745677858,-0.0,3855.666409875558
554,0.0,870.9198332228244,0.0,491.06032598503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5900.0,-2432.3288914082414,-0.0,8488.06032598503,-0.0,3432.3288914082414
555,0.0,870.9198332228244,0.0,572.1495280791659,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5900.0,-2249.7403236332425,-0.0,8517.149528079166,-0.0,3225.7403236332425
556,0.0,870.9198332228244,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-5229.244032927115,-2878.601620827835,-0.0,7261.244032927115,-0.0,3848.601620827835
557,0.0,248.04680585702,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,1052.4803399713703,4021.3319982592793,728.0550612779261,0.0,-0.0,-0.0,-3691.0840728103194,-4000.0,-0.0,4728.603732838949,-0.0,4998.0
558,870.9198332228244,0.0,207.25693330535452,0.0,0.0,-0.0,0.0,-0.0,-0.0,1590.8943926261015,3319.6652679559934,601.0195380859155,0.0,-0.0,-0.0,-3241.585983511756,-4000.0,-0.0,3726.4346575802997,-0.0,5090.0
559,870.9198332228244,0.0,230.7305338699182,0.0,0.0,-0.0,-9.094947017729282e-13,-1.9804411295808675e-12,-3.5855537134921175e-13,3113.8471596786103,6497.559054592714,1176.371599682935,0.0,-0.0,-0.0,-4601.318631845733,-4000.0,-0.0,3922.740938297204,-0.0,5273.0
560,870.9198332228244,0.0,638.6439972464012,0.0,0.0,0.0,-0.0,-0.0,-0.0,3113.8471596786103,6497.559054592714,1176.371599682935,0.0,-0.0,-0.0,-5351.550867449215,-4000.0,-0.0,4477.059710524203,-0.0,5374.0
561,721.8625970156428,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1207.3741455989198,2519.386601116,456.13049781820826,-0.0,-0.0,-0.0,-4808.04455715799,-4000.0,760.8752464354905,6329.653996088503,171.01641547056747,5384.0
562,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1718.5513209724013,3586.042642349541,649.2466916064648,-0.0,-0.0,0.0,-3537.6275212974347,-4000.0,2695.5213343463656,4238.340228555417,468.73597176961675,5378.0
563,0.0,870.9198332228242,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-4561.591345016482,-2441.458432784752,4094.9883054687857,6820.498042282337,632.0933027341447,3821.458432784752
564,0.0,870.9198332228244,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3392.3009049587536,-2882.158658377002,4775.85087717991,5559.990785333572,711.3101196251818,4256.158658377002
565,0.0,870.9198332228244,0.0,157.95631966247947,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-4221.438954038923,-1746.7676184506113,4953.992303924726,6499.751724500632,725.6435492007699,3104.7676184506113
566,0.0,456.0915752893686,0.0,475.4122828331724,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-1847.9790158296134,-3715.1159974385064,4877.753811970377,4441.457798755341,706.9334999074449,5063.115997438506
567,0.0,870.9198332228244,0.0,638.6439972464012,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3430.9967419854347,-3066.6275692564036,4258.787837687537,6249.053915368639,614.5868238631973,4399.627569256403
568,711.1867215189267,0.0,540.5482792693541,0.0,0.0,-0.0,67.07263775646533,230.05636534410195,41.65129893291088,1086.9979276751678,4153.217293085572,751.932661149804,-0.0,-0.0,-0.0,-2132.980403362895,-4000.0,2984.623734529692,2893.0955767535247,408.3386196648482,5335.0
569,0.0,840.2489620970302,0.0,638.6439972464012,0.0,-0.0,201.71729313765914,607.8774623046842,110.05514174390036,1086.9979276751674,2268.2016377509926,410.653903502204,0.0,-0.0,0.0,-5900.0,-4000.0,1170.7514952593706,8194.199478047265,193.44659152396883,5402.0
570,870.9198332228244,0.0,0.0,0.0,0.0,-0.0,663.3859198796478,1614.7137833556308,292.3410807653235,3368.467686013516,7233.328846800997,1309.581422046403,0.0,-0.0,-0.0,-5797.6546277286525,-4000.0,-0.0,5623.1869417151365,-0.0,5525.0
571,721.8625970156428,0.0,0.0,-0.0,0.0,-0.0,721.3572292843573,1570.7683873368123,284.38484437270205,3222.9277586942158,6725.173833825294,1217.5808537593634,0.0,-0.0,0.0,-5900.0,-4000.0,-0.0,5873.072241305784,-0.0,5526.0
572,870.9198332228244,0.0,481.88222740949095,0.0,0.0,-0.0,721.3572292843573,1570.7683873368123,284.38484437270205,3564.7964974036713,7438.539713643584,1346.7344873239404,0.0,-0.0,-0.0,-5479.771500373662,-4000.0,-0.0,4553.0927755605,-0.0,5489.0
573,870.9198332228244,0.0,594.7492370121818,0.0,0.0,-0.0,721.3572292843573,1570.7683873368123,284.38484437270205,3564.7964974036713,7438.539713643584,1346.7344873239404,0.0,-0.0,-0.0,-5041.3766852369445,-4000.0,-0.0,3878.830950821092,-0.0,5430.0
574,0.0,0.0,-0.0,0.0,0.0,-0.0,270.5225455486139,589.0677258911061,106.64967216239424,1813.7843000240764,3784.7620635676703,685.2244921100557,0.0,-0.0,-0.0,-5653.665933886243,-4000.0,-0.0,6631.881633862166,-0.0,5332.0
575,-0.0,0.0,-0.0,0.0,0.0,0.0,135.87789016742045,295.8765584490633,53.56792873246513,225.9173213275194,471.41399738208827,85.34867225582384,0.0,-0.0,-0.0,-4882.82474322224,-4000.0,-0.0,7192.90742189472,-0.0,5211.0
576,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-5412.43950895311,-2750.217442243002,-0.0,7709.43950895311,-0.0,3846.217442243002
577,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-5702.454498459489,-1908.2228979772112,-0.0,7845.454498459489,-0.0,2931.2228979772112
578,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-4398.904425485708,-2945.1105270496205,-0.0,6463.904425485708,-0.0,3931.1105270496205
579,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-4840.3859822021905,-2376.8941323237636,-0.0,6871.3859822021905,-0.0,3345.8941323237636
580,0.0,870.919833222823,0.0,406.62915351585616,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-5900.0,-2203.838169723325,-0.0,8339.629153515856,-0.0,3173.838169723325
581,0.0,95.6538543623023,0.0,372.3333740315901,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-5900.0,-1646.620724447625,-0.0,8370.33337403159,-0.0,2647.620724447625
582,0.0,73.74995221017252,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-4292.184260088791,-4000.0,-0.0,6601.184260088791,-0.0,5102.0
583,0.0,258.7801737,0.0,47.46168984424071,0.0,-0.0,-0.0,-0.0,-0.0,413.3837290666713,1535.6538455482255,278.02741855342066,0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,8244.07796077757,-0.0,5294.0
584,870.9198332228244,0.0,638.6439972464012,0.0,0.0,-0.0,0.0,-0.0,-0.0,1148.288136296309,2396.0938333413756,433.808559804601,0.0,-0.0,-0.0,-5548.980403134341,-4000.0,-0.0,6696.048269591631,-0.0,5401.0
585,228.64163451959575,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,413.3837290666713,862.5937800028953,156.17108152965636,-0.0,-0.0,-0.0,-4592.146746104466,-4000.0,1652.3372167135801,6938.629411429147,192.13360560864777,5409.0
586,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,388.1213900681524,809.8797156693848,146.6272932139551,-0.0,-0.0,-0.0,-3475.0224308546904,-3953.40388133556,3088.0363424281663,5663.099421119656,392.8016196668824,5371.40388133556
587,0.0,456.0915752893683,0.0,486.32267366351425,0.0,-0.0,-0.0,-0.0,-0.0,388.1213900681524,809.8797156693848,146.6272932139551,0.0,-0.0,-0.0,-5900.0,-1251.1484884622469,3845.137406093639,8509.605248445707,470.59603514965494,2675.148488462247
588,0.0,870.9198332228244,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,388.1213900681524,809.8797156693848,146.6272932139551,0.0,-0.0,-0.0,-4700.815860607293,-2553.0962746585924,4141.033335262997,6788.431576238309,499.2628943008313,3973.0962746585924
589,0.0,870.9198332228244,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,388.1213900681524,809.8797156693848,146.6272932139551,0.0,-0.0,-0.0,-5650.215161729834,-1578.2724555472032,4054.9819681066024,7781.029842139999,426.0639295216825,2984.272455547203
590,0.0,870.9198332228244,0.0,244.9916754172881,0.0,-0.0,-0.0,-0.0,-0.0,388.1213900681524,809.8797156693848,146.6272932139551,0.0,-0.0,-0.0,-5900.0,-2312.0313071059823,3032.9332739859133,8189.780440343664,496.0898450054721,3710.0313071059823
591,0.0,870.9198332228244,0.0,468.81561791795843,0.0,-0.0,-0.0,-0.0,-0.0,388.1213900681524,809.8797156693848,146.6272932139551,0.0,-0.0,-0.0,-5657.491535630598,-2215.0105803227116,3249.571364984907,8083.482326932656,549.7034365477484,3598.0105803227116
592,0.0,0.0,1.574061947658226e-13,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1085.6812101004632,2265.4540879320275,410.15646445646576,0.0,-0.0,-0.0,-3622.1317254438077,-4000.0,2623.057025162033,5018.127156242005,409.323359101339,5380.0
593,0.0,0.0,0.0,0.0,0.0,-0.0,331.8839717997744,1138.3482567876304,206.09594288904623,4237.794958609391,11056.65688327304,2001.7882154880303,0.0,-0.0,-0.0,-4983.5721251111545,-4000.0,1402.4863173384338,3540.2870961088815,226.49007039288205,5442.0
594,0.0,0.0,0.0,0.0,0.0,-0.0,1824.2198262999982,4923.358136706743,891.3653017121744,5929.788408309949,12962.332619575262,2346.8074443330875,0.0,-0.0,-0.0,-5900.000000000002,-4000.0,-0.0,3276.2115916900534,-0.0,5578.0
595,0.0,0.0,0.0,0.0,0.0,-0.0,1891.2198262999982,4118.165308475232,745.5865611972408,6168.724077903125,13012.117174944002,2355.8208502208313,0.0,-0.0,-0.0,-5900.000000000002,-4000.0,-0.0,3056.275922096877,-0.0,5587.0
596,0.0,0.0,0.0,0.0,0.0,438.3956991573134,1626.219826299999,3541.1230251987345,641.1140741972412,4524.968268234159,9452.813605016896,1711.4152204862683,-0.0,-0.0,-0.0,-5900.000000000001,-4000.0,-0.0,4624.031731765842,-0.0,5989.395699157313
597,0.0,0.0,0.0,0.0,0.0,887.8318508463968,1960.3948504236441,4268.7951721205745,772.8578321726458,6187.006478404787,12910.216174107922,2337.371853858405,-0.0,-0.0,-0.0,-5139.465968046179,-4000.0,-0.0,2082.4594896413923,-0.0,6381.831850846397
598,0.0,0.0,0.0,0.0,0.0,887.8318508463968,1091.270593603288,2376.2614151145012,430.21793548566717,5059.348517560191,10557.170626835265,1911.3571102732153,-0.0,-0.0,-0.0,-5263.111790199688,-4000.0,-0.0,3119.763272639497,-0.0,6279.831850846397
599,-0.0,0.0,0.0,0.0,847.1586181729169,0.0,2331.7747726565976,5077.481656227565,919.2690929180918,6187.006478404787,12910.216174107922,2337.371853858405,0.08089410687822175,0.3732780901247449,0.06758133944104058,-4638.274813862269,-2376.7403586697465,-0.0,1090.268335457482,-0.0,2789.5008463899517
600,0.0,0.0,0.0,0.0,0.0,832.9569364414497,1091.2705936032876,2376.2614151145,430.21793548566694,4397.678256973002,9176.485778682107,1661.3865552027112,0.12639704199722254,0.4674866522481671,0.08463763335046257,-3414.361368861013,-4000.0,-0.0,1410.6831118880114,-0.0,5975.830539399452
601,0.0,0.0,0.0,0.0,0.0,71.21411748019312,1091.2705936032876,2376.2614151145,430.21793548566694,3537.3948742093075,7381.361677674904,1336.3825048218866,0.12639704199721913,0.4674866522481545,0.08463763335046028,-2847.384240739623,-4000.0,-0.0,1544.9893665303152,-0.0,5138.087720438196
602,0.0,0.0,0.0,0.0,0.0,19.659306571574632,1091.2705936032876,2376.2614151145,430.21793548566694,2342.6521389153363,4888.332611206708,885.0239921348359,0.12639704199722424,0.4674866522481734,0.0846376333504637,-2557.82092173477,-4000.0,-0.0,2368.1687828194335,-0.0,5047.532909529577
603,0.0,0.0,0.0,0.0,0.0,77.06592751826287,1091.2705936032876,2376.2614151145,430.21793548566694,3884.4315211733992,8105.511256034351,1467.4885079758392,0.12639704199722868,0.4674866522481898,0.08463763335046667,-2421.1389354912208,-4000.0,-0.0,650.7074143178216,-0.0,5086.939530476266
604,0.0,0.0,0.0,0.0,0.0,0.0,1091.2705936032876,2376.2614151145,430.21793548566694,4327.298970517997,9029.627713237207,1634.7981616348766,0.12639704199723467,0.46748665224821195,0.08463763335047068,-3029.3053200246313,-3381.15492545166,-0.0,815.0063495066345,-0.0,4390.028528409663
605,0.0,0.0,0.0,0.0,0.0,0.0,1091.2705936032876,2376.2614151145,430.21793548566694,3982.7208777753635,8310.60831642607,1504.620968796297,0.12639704199723045,0.46748665224819635,0.08463763335046787,-3365.7102416162975,-3280.919741012108,-0.0,1562.989363840934,-0.0,4320.79334397011
606,0.0,0.0,0.0,0.0,0.0,0.0,1091.2705936032871,2376.261415114499,430.21793548566677,5749.96683586347,11998.260403323273,2172.26387101372,0.12639704199722648,0.4674866522481817,0.0846376333504652,-3783.608662430699,-3585.143068784679,-0.0,416.64182656722886,-0.0,4722.016671742682
607,0.0,0.0,0.0,0.0,0.0,0.0,2547.2036786668814,5672.853947564981,1027.0601955279924,6187.006478404787,12910.216174107922,2337.371853858405,0.12639704199722648,0.4674866522481817,0.0846376333504652,-3574.6739578260435,-3732.469095087301,-0.0,167.66747942125613,-0.0,5060.342698045302
608,0.0,0.0,0.0,0.0,0.0,0.0,3654.0566024680443,8605.547349383316,1558.0191601930508,6187.006478404787,12910.216174107922,2337.371853858405,0.12639704199722648,0.4674866522481817,0.0846376333504652,-3261.014931701906,-3679.371794336138,-0.0,68.0084532971188,-0.0,5108.245397294141
609,0.0,0.0,0.0,0.0,0.0,0.0,3118.6827019860516,6790.987876109266,1229.4963699636326,6187.006478404787,12910.216174107922,2337.371853858405,0.12639704199722648,0.4674866522481817,0.0846376333504652,-3337.4401121868614,-3242.411196791441,938.2618366263042,-0.0,158.43363378207403,4678.284799749444
